公司编号,职位名称,职位链接,薪资待遇,工作地点,工作经验,最低学历,招聘人数,公司规模
26735941,月薪1万2+丰厚年终奖+国内外旅游,http://sh.ganji.com/zpshichangyingxiao/1384896001x.htm,20000元以上,浦东-三林,不限,中专/技校,20人,500-999人
26735941,给力月薪8000 包住 带薪培训,http://sh.ganji.com/zpshichangyingxiao/1378198137x.htm,8000-12000元,浦东-三林,不限,中专/技校,15人,500-999人
28259962,6000急聘销售经理+包吃住,http://sh.ganji.com/zpshichangyingxiao/1842216995x.htm,5000-8000元,普陀-曹杨新村,不限,初中,9人,1000-9999人
21497882,敢拼拿高薪提供住宿,http://sh.ganji.com/zpshichangyingxiao/1561769076x.htm,8000-12000元,闵行-莘庄,不限,不限,30人,100-499人
22682291,银行直招信托专员贷款专员,http://sh.ganji.com/zpshichangyingxiao/907913041x.htm,8000-12000元,浦东-唐镇,不限,大专,30人,1000-9999人
22682291,电话销售月薪8千+五险一金,http://sh.ganji.com/zpshichangyingxiao/1614942404x.htm,5000-8000元,浦东-唐镇,不限,不限,20人,1000-9999人
22682291,平安信用卡贷款+年终奖+双休,http://sh.ganji.com/zpshichangyingxiao/1166483569x.htm,8000-12000元,浦东-唐镇,不限,大专,40人,1000-9999人
22682291,毕业第一份工作月入过万,http://sh.ganji.com/zpshichangyingxiao/898913909x.htm,8000-12000元,浦东-唐镇,不限,中专/技校,20人,1000-9999人
22682291,中国平安高提奖+双休诚聘客户经理,http://sh.ganji.com/zpshichangyingxiao/1484209573x.htm,5000-8000元,浦东-唐镇,不限,高中,20人,1000-9999人
1734739,底薪3500招销售精英+住宿+旅游,http://sh.ganji.com/zpshichangyingxiao/921488079x.htm,3000-5000元,普陀-长征,不限,不限,50人,100-499人
26735941,一一底薪8000一 包住一 带薪培训,http://sh.ganji.com/zpshichangyingxiao/1841598668x.htm,8000-12000元,浦东-三林,不限,不限,35人,500-999人
26735941,月薪3000-5000提成包置业顾问,http://sh.ganji.com/zpshichangyingxiao/1655525105x.htm,面议,浦东-三林,不限,初中,99人,500-999人
26735941,给力月薪8000 包住 带薪培训,http://sh.ganji.com/zpshichangyingxiao/1655536865x.htm,面议,浦东-三林,不限,不限,15人,500-999人
26735941,给力月薪8000 包住 带薪培训,http://sh.ganji.com/zpshichangyingxiao/1655751905x.htm,8000-12000元,浦东-三林,不限,初中,15人,500-999人
26735941,给力月薪8000 包住 带薪培训,http://sh.ganji.com/zpshichangyingxiao/1655536865x.htm,面议,浦东-三林,不限,不限,15人,500-999人
26735941,月薪3000-5000提成包置业顾问,http://sh.ganji.com/zpshichangyingxiao/1655525105x.htm,面议,浦东-三林,不限,初中,99人,500-999人
1734739,搜狗销售+高额提成+奖金+海外游,http://sh.ganji.com/zpshichangyingxiao/1689128309x.htm,3000-5000元,普陀-长征,不限,不限,10人,100-499人
1734739,高薪诚聘微博推广专员,http://sh.ganji.com/zpshichangyingxiao/1583930404x.htm,3000-5000元,普陀-长征,不限,不限,10人,100-499人
1734739,销售主管+个人奖+团队奖+国内外游,http://sh.ganji.com/zpshichangyingxiao/1727492702x.htm,12000-20000元,普陀-长征,1-3年,大专,2人,100-499人
1734739,腾讯微博与新浪微博销售主管,http://sh.ganji.com/zpshichangyingxiao/1621835014x.htm,12000-20000元,普陀-长征,不限,不限,1人,100-499人
1734739,搜狗金牌销售+高额提成+奖金+海外游,http://sh.ganji.com/zpshichangyingxiao/1631203282x.htm,8000-12000元,普陀-长征,不限,不限,5人,100-499人
1734739,搜狗金牌销售+高额提成+奖金+海外游,http://sh.ganji.com/zpshichangyingxiao/1646112440x.htm,3000-5000元,普陀-长征,不限,不限,5人,100-499人
1734739,微博营销顾问,http://sh.ganji.com/zpshichangyingxiao/1689807235x.htm,8000-12000元,普陀,不限,不限,5人,100-499人
1734739,网络营销顾问,http://sh.ganji.com/zpshichangyingxiao/1689816547x.htm,8000-12000元,普陀,不限,不限,1人,100-499人
1734739,诚招 销售专员,http://sh.ganji.com/zpshichangyingxiao/1691524666x.htm,8000-12000元,普陀,不限,不限,1人,100-499人
1734739,诚聘金牌互联网电话销售,http://sh.ganji.com/zpshichangyingxiao/1579630821x.htm,8000-12000元,普陀-长征,不限,不限,5人,100-499人
1734739,急聘销售精英,http://sh.ganji.com/zpshichangyingxiao/1848344102x.htm,8000-12000元,普陀-长征,不限,不限,5人,100-499人
1734739,诚聘腾讯新浪搜狗互联网销售顾问,http://sh.ganji.com/zpshichangyingxiao/1848355733x.htm,8000-12000元,普陀-长征,不限,不限,5人,100-499人
1734739,平均工资6K起 新人2个月转正,http://sh.ganji.com/zpshichangyingxiao/1428992514x.htm,5000-8000元,普陀-长征,不限,不限,20人,100-499人
1734739,底薪3500招聘电话销售+住宿+旅游,http://sh.ganji.com/zpshichangyingxiao/1172785724x.htm,面议,普陀-长征,不限,不限,10人,100-499人
22682291,网销直通客服,http://sh.ganji.com/zpshichangyingxiao/1555236446x.htm,5000-8000元,浦东-唐镇,不限,不限,20人,1000-9999人
22682291,银行银保客户经理,http://sh.ganji.com/zpshichangyingxiao/1465333134x.htm,5000-8000元,浦东-唐镇,不限,大专,20人,1000-9999人
26330626,销售代表/投资顾问（4000+提成）,http://sh.ganji.com/zpshichangyingxiao/1471900726x.htm,8000-12000元,虹口,不限,大专,6人,100-499人
22682291,有眼光人的首选 万元高薪等你挑战,http://sh.ganji.com/zpshichangyingxiao/1471836172x.htm,8000-12000元,浦东-唐镇,不限,高中,20人,1000-9999人
22682291,双休急聘销售精英月薪8000以上,http://sh.ganji.com/zpshichangyingxiao/1168739665x.htm,5000-8000元,浦东-唐镇,不限,高中,10人,1000-9999人
26735941,一一底薪8000一 包住一 带薪培训,http://sh.ganji.com/zpshichangyingxiao/1572948504x.htm,8000-12000元,浦东-三林,不限,不限,30人,500-999人
22682291,中国平安集团高薪诚聘有志之士加入,http://sh.ganji.com/zpshichangyingxiao/1484414983x.htm,5000-8000元,浦东-唐镇,不限,高中,20人,1000-9999人
27990807,招销售 只要你敢想敢做 你就会有,http://sh.ganji.com/zpshichangyingxiao/1274293627x.htm,12000-20000元,,不限,高中,10人,10000人以上
27990807,月入5万皆有可能，你敢要我就敢发,http://sh.ganji.com/zpshichangyingxiao/1274306050x.htm,12000-20000元,,不限,高中,10人,10000人以上
27990807,中国平安保险集团急聘销售精英,http://sh.ganji.com/zpshichangyingxiao/1624022176x.htm,12000-20000元,,不限,大专,10人,10000人以上
27990807,月薪轻松过万，急聘销售人员,http://sh.ganji.com/zpshichangyingxiao/1282066745x.htm,12000-20000元,,不限,高中,10人,10000人以上
27990807,底薪1W只是起点，就是有钱任性,http://sh.ganji.com/zpshichangyingxiao/1282055078x.htm,12000-20000元,,不限,高中,10人,10000人以上
27990807,急聘业务员待遇丰厚,http://sh.ganji.com/zpshichangyingxiao/1282074164x.htm,12000-20000元,,不限,高中,10人,10000人以上
22682291,平安银行诚招银保专员,http://sh.ganji.com/zpshichangyingxiao/1507529743x.htm,5000-8000元,浦东-唐镇,不限,大专,30人,1000-9999人
22682291,平安直通招贷款坐席1万,http://sh.ganji.com/zpshichangyingxiao/1614978941x.htm,8000-12000元,浦东-唐镇,不限,大专,20人,1000-9999人
22682291,全球五百强企业招电话销售,http://sh.ganji.com/zpshichangyingxiao/1471841704x.htm,8000-12000元,浦东-唐镇,不限,高中,20人,1000-9999人
22682291,平安银行诚招银保专员,http://sh.ganji.com/zpshichangyingxiao/1507529743x.htm,5000-8000元,浦东-唐镇,不限,大专,30人,1000-9999人
17535064,5000底薪+月入2万+双休不加班,http://sh.ganji.com/zpshichangyingxiao/1194502804x.htm,12000-20000元,浦东-金桥,1年以内,大专,15人,20-99人
22682291,高底薪+高提成+双休,http://sh.ganji.com/zpshichangyingxiao/1479157124x.htm,8000-12000元,浦东-唐镇,不限,高中,10人,1000-9999人
23115227,招募贵金属投资销售精英-月薪过万,http://sh.ganji.com/zpshichangyingxiao/928452888x.htm,8000-12000元,浦东-陆家嘴,不限,不限,20人,100-499人
6148464,上海少儿教育基地高薪诚聘话务员,http://sh.ganji.com/zpshichangyingxiao/1381619133x.htm,5000-8000元,嘉定-安亭,不限,不限,15人,100-499人
22682291,毕业第一份工作月入过万,http://sh.ganji.com/zpshichangyingxiao/1471853437x.htm,5000-8000元,浦东-唐镇,不限,高中,20人,1000-9999人
22682291,平安寿险,http://sh.ganji.com/zpshichangyingxiao/1753657874x.htm,5000-8000元,浦东-唐镇,不限,不限,20人,1000-9999人
22682291,平安银行贷款部急聘贷款专员,http://sh.ganji.com/zpshichangyingxiao/1466614846x.htm,5000-8000元,浦东-唐镇,1年以内,大专,10人,1000-9999人
6148464,教育集团高薪诚聘启事,http://sh.ganji.com/zpshichangyingxiao/1381656549x.htm,5000-8000元,嘉定-安亭,不限,不限,15人,100-499人
22682291,平安银行信托部急聘投资理财专员,http://sh.ganji.com/zpshichangyingxiao/1466621677x.htm,5000-8000元,浦东-唐镇,不限,不限,30人,1000-9999人
22682291,年轻人给自己一个锻炼的机会,http://sh.ganji.com/zpshichangyingxiao/1479132065x.htm,8000-12000元,浦东-唐镇,不限,高中,20人,1000-9999人
27990807,"销售精英进,用销售来证明自己!",http://sh.ganji.com/zpshichangyingxiao/1266769593x.htm,12000-20000元,,不限,高中,10人,10000人以上
22682291,车险续保专员,http://sh.ganji.com/zpshichangyingxiao/1459846890x.htm,5000-8000元,浦东-唐镇,不限,高中,30人,1000-9999人
22682291,银行理财客户经理月薪过万不是梦,http://sh.ganji.com/zpshichangyingxiao/1459927206x.htm,8000-12000元,浦东-唐镇,不限,大专,20人,1000-9999人
27990807,火火火火火火火火火，你的未来在这里,http://sh.ganji.com/zpshichangyingxiao/1266791703x.htm,12000-20000元,,不限,高中,10人,10000人以上
22682291,平安银行高薪诚招贷款专员和客服,http://sh.ganji.com/zpshichangyingxiao/1484230183x.htm,8000-12000元,浦东-唐镇,不限,大专,10人,1000-9999人
22682291,无压力+双休+住宿+高薪,http://sh.ganji.com/zpshichangyingxiao/1475691989x.htm,5000-8000元,浦东-唐镇,不限,高中,15人,1000-9999人
27990807,一年内上海买车+买房诚聘销售,http://sh.ganji.com/zpshichangyingxiao/1624010086x.htm,12000-20000元,,不限,大专,10人,10000人以上
26735941,一一月薪8000一带薪培训一包住,http://sh.ganji.com/zpshichangyingxiao/1384896478x.htm,5000-8000元,浦东-三林,不限,不限,30人,500-999人
6148464,汽车销售,http://sh.ganji.com/zpshichangyingxiao/1351903420x.htm,5000-8000元,嘉定-安亭,不限,不限,8人,100-499人
26735941,月薪8000 包住 零经验亦可,http://sh.ganji.com/zpshichangyingxiao/1721586823x.htm,8000-12000元,浦东-三林,不限,不限,15人,500-999人
28807717,月薪8000起新三板投资理财顾问,http://sh.ganji.com/zpshichangyingxiao/1713381398x.htm,8000-12000元,浦东-东昌站地铁,1年以内,高中,20人,20-99人
22682291,月薪过万环境轻松高薪急聘话务员,http://sh.ganji.com/zpshichangyingxiao/1466628655x.htm,8000-12000元,浦东-唐镇,不限,大专,30人,1000-9999人
22682291,销售精英月薪上万,http://sh.ganji.com/zpshichangyingxiao/1565490239x.htm,5000-8000元,浦东-唐镇,不限,大专,20人,1000-9999人
22682291,平安上海电销中心诚聘,http://sh.ganji.com/zpshichangyingxiao/1616481622x.htm,5000-8000元,浦东-唐镇,不限,高中,20人,1000-9999人
22682291,车险高薪,http://sh.ganji.com/zpshichangyingxiao/1616462767x.htm,5000-8000元,浦东-唐镇,1年以内,高中,20人,1000-9999人
28259962,6000急聘销售精英+包吃住+提成,http://sh.ganji.com/zpshichangyingxiao/1573347225x.htm,5000-8000元,,不限,初中,9人,1000-9999人
1734739,销售经理（年薪15-40万）,http://sh.ganji.com/zpshichangyingxiao/1552675048x.htm,5000-8000元,普陀-长征,不限,不限,2人,100-499人
22682291,总部直招车险客服年假双休+五险一金,http://sh.ganji.com/zpshichangyingxiao/1484382373x.htm,5000-8000元,浦东-唐镇,不限,高中,50人,1000-9999人
23115227,电话销售 月薪6K至1W+旅游+住宿,http://sh.ganji.com/zpshichangyingxiao/1212855366x.htm,5000-8000元,浦东-陆家嘴,不限,不限,20人,100-499人
22682291,车险续保专员,http://sh.ganji.com/zpshichangyingxiao/1465159488x.htm,5000-8000元,浦东-唐镇,不限,高中,10人,1000-9999人
22682291,平安直通电话车险客服坐席,http://sh.ganji.com/zpshichangyingxiao/1485030651x.htm,5000-8000元,浦东-唐镇,不限,高中,20人,1000-9999人
22682291,中国平安（直招）,http://sh.ganji.com/zpshichangyingxiao/1616507125x.htm,5000-8000元,浦东-唐镇,不限,高中,20人,1000-9999人
6148464,影视节目组高薪诚聘话务员 非中介,http://sh.ganji.com/zpshichangyingxiao/1351908451x.htm,5000-8000元,嘉定-安亭,不限,不限,8人,100-499人
22682291,急聘车险客户专员 待遇从优,http://sh.ganji.com/zpshichangyingxiao/1174126826x.htm,5000-8000元,浦东-唐镇,不限,高中,30人,1000-9999人
22682291,全球五百强企业招电话销售,http://sh.ganji.com/zpshichangyingxiao/1472063254x.htm,5000-8000元,浦东-唐镇,不限,大专,20人,1000-9999人
23430773,商务代表/客户经理,http://sh.ganji.com/zpshichangyingxiao/1562571683x.htm,5000-8000元,宝山-共富,不限,高中,20人,20-99人
27990807,高薪福利好双休前景好(无经验亦可）,http://sh.ganji.com/zpshichangyingxiao/1282076810x.htm,12000-20000元,,不限,高中,10人,10000人以上
21497882,诚聘电话销售人员,http://sh.ganji.com/zpshichangyingxiao/1703595826x.htm,8000-12000元,闵行-莘庄,不限,不限,30人,100-499人
22682291,电销底薪3000+提成+五险一金,http://sh.ganji.com/zpshichangyingxiao/1561828541x.htm,5000-8000元,浦东-唐镇,不限,不限,30人,1000-9999人
23115227,储备客户经理,http://sh.ganji.com/zpshichangyingxiao/1273288091x.htm,5000-8000元,浦东-陆家嘴,不限,不限,20人,100-499人
27990807,高级销售 高底薪+高提成,http://sh.ganji.com/zpshichangyingxiao/1761217979x.htm,8000-12000元,,不限,大专,10人,10000人以上
27990807,诚招业务员与我们一起干事业,http://sh.ganji.com/zpshichangyingxiao/1274285092x.htm,12000-20000元,,不限,高中,10人,10000人以上
20394578,电话邀约(享受16800元英语培训),http://sh.ganji.com/zpshichangyingxiao/1284750997x.htm,5000-8000元,徐汇-徐家汇,不限,中专/技校,10人,1000-9999人
6148464,影视教育集团高薪招聘销售客服,http://sh.ganji.com/zpshichangyingxiao/1351896751x.htm,5000-8000元,嘉定-安亭,不限,不限,8人,100-499人
23430773,急招电话销售,http://sh.ganji.com/zpshichangyingxiao/1671337231x.htm,3000-5000元,宝山-共富,不限,不限,20人,20-99人
23115227,黄金白银经纪人(底薪+提成+奖金),http://sh.ganji.com/zpshichangyingxiao/1079580441x.htm,5000-8000元,浦东-陆家嘴,不限,不限,20人,100-499人
26330626,销售代表（4000+高额提成）,http://sh.ganji.com/zpshichangyingxiao/1490338316x.htm,8000-12000元,虹口,不限,不限,5人,100-499人
28259962,8000诚聘销售精英+包吃住,http://sh.ganji.com/zpshichangyingxiao/1573572018x.htm,5000-8000元,普陀-曹杨新村,不限,初中,9人,1000-9999人
1734739,底薪3500招销售精英+住宿+旅游,http://sh.ganji.com/zpshichangyingxiao/921488079x.htm,3000-5000元,普陀-长征,不限,不限,50人,100-499人
20394578,电话邀约(享受16800元英语培训),http://sh.ganji.com/zpshichangyingxiao/1284750997x.htm,5000-8000元,徐汇-徐家汇,不限,中专/技校,10人,1000-9999人
28805807,国企电话销售月薪8千+住宿,http://sh.ganji.com/zpshichangyingxiao/1359393162x.htm,5000-8000元,浦东,不限,高中,20人,100-499人
28805807,电话销售底薪3600元+住宿,http://sh.ganji.com/zpshichangyingxiao/1359558834x.htm,5000-8000元,浦东,不限,高中,20人,100-499人
21229567,客户现成 无责底薪3500 月入万元,http://sh.ganji.com/zpshichangyingxiao/1513821592x.htm,3000-5000元,浦东-金桥,不限,不限,5人,20-99人
28805807,国企电话销售月薪5千+住宿,http://sh.ganji.com/zpshichangyingxiao/1378881296x.htm,5000-8000元,浦东,不限,中专/技校,20人,100-499人
28805807,电话销售月薪8千以上,http://sh.ganji.com/zpshichangyingxiao/1378878647x.htm,3000-5000元,浦东,不限,高中,20人,100-499人
21229567,销售人员 无责底薪3500 月入万元,http://sh.ganji.com/zpshichangyingxiao/1529317729x.htm,3000-5000元,浦东-金桥,不限,大专,2人,20-99人
28805807,国企电话销售月薪6千+住宿,http://sh.ganji.com/zpshichangyingxiao/1359601449x.htm,5000-8000元,浦东,不限,高中,20人,100-499人
9015433,挑战年薪30万诚聘家具导购,http://sh.ganji.com/zpshichangyingxiao/693801192x.htm,5000-8000元,普陀,1-3年,高中,8人,500-999人
22926933,底薪+高提成+奖金+旅游,http://sh.ganji.com/zpshichangyingxiao/1681034171x.htm,8000-12000元,闵行-七宝,不限,不限,20人,100-499人
22926933,赚今天的钱更赚未来的钱,http://sh.ganji.com/zpshichangyingxiao/1550800261x.htm,8000-12000元,闵行-七宝,不限,不限,20人,100-499人
22926933,年薪30万等你来挑战双休哦,http://sh.ganji.com/zpshichangyingxiao/1550832937x.htm,5000-8000元,闵行-七宝,不限,不限,20人,100-499人
12883882,销售助理做五休二,http://sh.ganji.com/zpshichangyingxiao/1408906998x.htm,8000-12000元,浦东,1-3年,不限,8人,100-499人
24252973,无责任底薪4300+提成+年终积分奖,http://sh.ganji.com/zpshichangyingxiao/1440050036x.htm,5000-8000元,闵行-莘庄,1年以内,初中,30人,20-99人
28805807,电话销售踏踏实实年薪8万,http://sh.ganji.com/zpshichangyingxiao/1366289911x.htm,5000-8000元,浦东,不限,高中,20人,100-499人
4416460,汽车行业销售专员,http://sh.ganji.com/zpshichangyingxiao/1642913521x.htm,8000-12000元,宝山-杨行,不限,不限,5人,500-999人
28805807,国企电话销售底薪3300起+住宿,http://sh.ganji.com/zpshichangyingxiao/1379169752x.htm,3000-5000元,浦东,不限,高中,20人,100-499人
26184998,（官方诚聘）全职理财经理,http://sh.ganji.com/zpshichangyingxiao/1212629583x.htm,5000-8000元,黄浦,不限,高中,18人,100-499人
12883882,3500底薪+提成+网络销售,http://sh.ganji.com/zpshichangyingxiao/1428242546x.htm,8000-12000元,浦东,1-3年,不限,10人,100-499人
28805807,太平洋保险电话销售年薪8万以上,http://sh.ganji.com/zpshichangyingxiao/1379172107x.htm,8000-12000元,浦东,不限,中专/技校,20人,100-499人
18648188,网络专员,http://sh.ganji.com/zpshichangyingxiao/780743436x.htm,5000-8000元,普陀-长寿路,不限,不限,30人,100-499人
7178640,电话客服邀约专员(周末双休),http://sh.ganji.com/zpshichangyingxiao/1499196951x.htm,面议,浦东,不限,不限,3人,10000人以上
26184998,（官方诚聘）全职理财经理,http://sh.ganji.com/zpshichangyingxiao/1228353539x.htm,5000-8000元,黄浦,不限,中专/技校,18人,100-499人
22933659,高薪急聘销售人员 提供住宿 待遇优厚,http://sh.ganji.com/zpshichangyingxiao/1137840782x.htm,5000-8000元,杨浦-长阳路,不限,中专/技校,10人,20-99人
18648188,高薪诚聘 网络销售 双休,http://sh.ganji.com/zpshichangyingxiao/785176982x.htm,8000-12000元,普陀-长寿路,不限,不限,50人,100-499人
24252973,月薪过万广招人才 敢闯你就来,http://sh.ganji.com/zpshichangyingxiao/1746442157x.htm,5000-8000元,闵行-莘庄,1年以内,初中,20人,20-99人
20170861,跟单销售/销售助理/储备干部,http://sh.ganji.com/zpshichangyingxiao/1331853628x.htm,3000-5000元,闵行-浦江,不限,中专/技校,2人,100-499人
4416460,加油站销售员,http://sh.ganji.com/zpshichangyingxiao/1200752151x.htm,8000-12000元,宝山-杨行,不限,不限,20人,500-999人
26184998,（官方诚聘）全职理财经理,http://sh.ganji.com/zpshichangyingxiao/1220602573x.htm,5000-8000元,黄浦,不限,中专/技校,18人,100-499人
26184998,（官方诚聘）全职理财经理,http://sh.ganji.com/zpshichangyingxiao/1220706229x.htm,5000-8000元,黄浦,不限,高中,18人,100-499人
18648188,贵金属团队经理/主管,http://sh.ganji.com/zpshichangyingxiao/1595600168x.htm,面议,普陀-长寿路,3-5年,大专,2人,100-499人
19787720,-月薪8000-O经验-带薪培训-,http://sh.ganji.com/zpshichangyingxiao/1491496945x.htm,8000-12000元,普陀-桃浦,不限,中专/技校,15人,100-499人
26184998,（官方诚聘）全职理财经理,http://sh.ganji.com/zpshichangyingxiao/1213168179x.htm,5000-8000元,黄浦,不限,中专/技校,18人,100-499人
13560322,无责任底薪3000起急聘年薪10万起,http://sh.ganji.com/zpshichangyingxiao/1048438064x.htm,8000-12000元,普陀-金沙江路,1年以内,大专,10人,500-999人
9015433,高端家具销售销售年薪7-15万,http://sh.ganji.com/zpshichangyingxiao/1489757875x.htm,5000-8000元,普陀-长寿路,1-3年,大专,5人,500-999人
19787720,招兵买马-月薪过万-包食宿,http://sh.ganji.com/zpshichangyingxiao/1796094467x.htm,8000-12000元,普陀-桃浦,不限,中专/技校,20人,100-499人
22933659,底薪3200+双休包住,http://sh.ganji.com/zpshichangyingxiao/1139135951x.htm,5000-8000元,杨浦-长阳路,不限,中专/技校,20人,20-99人
26184998,（官方诚聘）全职理财经理,http://sh.ganji.com/zpshichangyingxiao/1213179057x.htm,5000-8000元,黄浦,不限,高中,18人,100-499人
8675185,繁华地段高薪诚聘置业顾问,http://sh.ganji.com/zpshichangyingxiao/1163083027x.htm,面议,徐汇-田林,不限,高中,20人,100-499人
12883882,高薪诚聘销售助理+周末双休+年度旅游,http://sh.ganji.com/zpshichangyingxiao/1415632579x.htm,8000-12000元,浦东,不限,大专,8人,100-499人
18648188,客服底薪3500,http://sh.ganji.com/zpshichangyingxiao/1397799741x.htm,3000-5000元,普陀-长寿路,不限,不限,2人,100-499人
18648188,投资理财顾问5k-8k,http://sh.ganji.com/zpshichangyingxiao/1585067732x.htm,5000-8000元,普陀-长寿路,不限,不限,50人,100-499人
18648188,网销双休,http://sh.ganji.com/zpshichangyingxiao/1631239583x.htm,5000-8000元,普陀-长寿路,不限,不限,20人,100-499人
19787720,8000以上/月+网络销售+包吃,http://sh.ganji.com/zpshichangyingxiao/1531503434x.htm,8000-12000元,普陀-桃浦,不限,中专/技校,15人,100-499人
19787720,5000起+不看学历+年薪30万起,http://sh.ganji.com/zpshichangyingxiao/1537284200x.htm,8000-12000元,普陀-桃浦,不限,中专/技校,15人,100-499人
12883882,月薪5000年底双薪做五休二,http://sh.ganji.com/zpshichangyingxiao/1415640097x.htm,8000-12000元,浦东,1-3年,不限,15人,100-499人
19787720,年薪30万急聘销售精英+包食,http://sh.ganji.com/zpshichangyingxiao/1851722396x.htm,8000-12000元,普陀-桃浦,不限,中专/技校,20人,100-499人
20170861,资源采购助理,http://sh.ganji.com/zpshichangyingxiao/905778268x.htm,3000-5000元,闵行-其他,1年以内,不限,3人,100-499人
19787720,头脑简单向前冲 月入8000以上,http://sh.ganji.com/zpshichangyingxiao/1539556337x.htm,8000-12000元,普陀-桃浦,不限,不限,15人,100-499人
19787720,5K底薪+不看学历+年薪15万以上,http://sh.ganji.com/zpshichangyingxiao/1583114688x.htm,5000-8000元,普陀-桃浦,不限,中专/技校,15人,100-499人
27803146,爆发期培训公司网络销售+提供住宿,http://sh.ganji.com/zpshichangyingxiao/1589837538x.htm,面议,宝山,不限,不限,10人,100-499人
19787720,HOT 底薪4000起+包吃+双休,http://sh.ganji.com/zpshichangyingxiao/1537799602x.htm,5000-8000元,普陀-桃浦,不限,高中,15人,100-499人
22235519,3200无责底薪+高提成+6小时班3,http://sh.ganji.com/zpshichangyingxiao/1455179211x.htm,5000-8000元,普陀-其他,不限,不限,20人,100-499人
18648188,高薪聘微信营销,http://sh.ganji.com/zpshichangyingxiao/1617392287x.htm,8000-12000元,普陀-长寿路,不限,不限,10人,100-499人
26184998,（官方诚聘）全职理财经理,http://sh.ganji.com/zpshichangyingxiao/1228500506x.htm,5000-8000元,黄浦,不限,高中,18人,100-499人
27803146,网络课程销售挑战高薪-提供住宿,http://sh.ganji.com/zpshichangyingxiao/1415374786x.htm,面议,宝山,不限,不限,10人,100-499人
26184998,（官方诚聘）全职理财经理,http://sh.ganji.com/zpshichangyingxiao/1220732632x.htm,5000-8000元,黄浦,不限,中专/技校,18人,100-499人
18648188,网销综合8000-12000,http://sh.ganji.com/zpshichangyingxiao/1589735063x.htm,8000-12000元,普陀-长寿路,不限,不限,50人,100-499人
18648188,高薪聘网络销售,http://sh.ganji.com/zpshichangyingxiao/1587490520x.htm,5000-8000元,普陀-长寿路,不限,不限,20人,100-499人
26184998,（官方诚聘）全职理财经理,http://sh.ganji.com/zpshichangyingxiao/1220734522x.htm,5000-8000元,黄浦,不限,中专/技校,18人,100-499人
19787720,8000起急聘业务员+双休+包吃,http://sh.ganji.com/zpshichangyingxiao/1529507089x.htm,8000-12000元,普陀-桃浦,不限,中专/技校,10人,100-499人
24252794,汽车销售,http://sh.ganji.com/zpshichangyingxiao/1032990105x.htm,5000-8000元,闸北,1-3年,高中,2人,100-499人
19787720,高底薪4500+高提成+双休包吃,http://sh.ganji.com/zpshichangyingxiao/1599278018x.htm,8000-12000元,普陀-桃浦,不限,高中,15人,100-499人
12883882,底薪3500做五休二在线销售,http://sh.ganji.com/zpshichangyingxiao/1430258189x.htm,8000-12000元,浦东,1-3年,不限,10人,100-499人
26184998,（官方诚聘）全职理财经理,http://sh.ganji.com/zpshichangyingxiao/1228517507x.htm,5000-8000元,黄浦,不限,中专/技校,18人,100-499人
19787720,突破自己月薪8万左右-诚邀你的加入,http://sh.ganji.com/zpshichangyingxiao/1851934571x.htm,8000-12000元,普陀-桃浦,不限,中专/技校,20人,100-499人
19787720,5000高底薪+衣食无忧挑战高薪,http://sh.ganji.com/zpshichangyingxiao/1611589052x.htm,8000-12000元,普陀-桃浦,不限,中专/技校,15人,100-499人
26184998,（官方诚聘）全职理财经理,http://sh.ganji.com/zpshichangyingxiao/1228519916x.htm,5000-8000元,黄浦,不限,中专/技校,18人,100-499人
27803146,为课网校培训招生顾问包住宿接收应届生,http://sh.ganji.com/zpshichangyingxiao/1589842971x.htm,5000-8000元,宝山,不限,不限,10人,100-499人
24252794,汽车销售副总,http://sh.ganji.com/zpshichangyingxiao/1085665040x.htm,8000-12000元,闸北,5-10年,大专,1人,100-499人
26184998,（官方诚聘）全职理财经理,http://sh.ganji.com/zpshichangyingxiao/1228522682x.htm,5000-8000元,黄浦,不限,中专/技校,18人,100-499人
26184998,（官方诚聘）全职理财经理,http://sh.ganji.com/zpshichangyingxiao/1228524839x.htm,5000-8000元,黄浦,不限,高中,18人,100-499人
24735622,装修公司电话销售,http://sh.ganji.com/zpshichangyingxiao/1313574216x.htm,面议,浦东,1年以内,不限,50人,500-999人
26184998,（官方诚聘）全职理财经理,http://sh.ganji.com/zpshichangyingxiao/1228526429x.htm,5000-8000元,黄浦,不限,高中,18人,100-499人
25490266,销售精英+高提成+高底薪,http://sh.ganji.com/zpshichangyingxiao/1138909712x.htm,面议,长宁,不限,不限,50人,100-499人
25490266,销售代表（高底薪+高提成+包住宿）,http://sh.ganji.com/zpshichangyingxiao/1502294574x.htm,面议,长宁,不限,高中,5人,100-499人
25490266,高薪诚聘销售助理,http://sh.ganji.com/zpshichangyingxiao/1512837336x.htm,面议,长宁,不限,高中,5人,100-499人
26184998,（官方诚聘）全职理财经理,http://sh.ganji.com/zpshichangyingxiao/1220757352x.htm,5000-8000元,黄浦,不限,高中,18人,100-499人
26184998,（官方诚聘）全职理财经理,http://sh.ganji.com/zpshichangyingxiao/1213220013x.htm,5000-8000元,黄浦,不限,高中,18人,100-499人
27803146,网络课程销售挑战高薪-提供住宿,http://sh.ganji.com/zpshichangyingxiao/1858475069x.htm,5000-8000元,宝山,不限,不限,10人,100-499人
